Name,location,location_score,check_in_day,check_in_week,check_out_day,check_out_week,score,price
쉐라톤 세리토스 호텔 (Sheraton Cerritos Hotel),"이스트 로스앤젤레스, 로스앤젤레스 (CA) - 도심까지 25.8km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.6,"276,052"
더 암브로스 호텔 (The Ambrose Hotel),"산타 모니카, 로스앤젤레스 (CA) - 도심까지 9.4km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.7,"460,436"
햄프턴 인 앤 스위트 애너하임 가든 그로브 (Hampton Inn & Suites Anaheim Garden Grove),"애너하임, 로스앤젤레스 (CA) - 도심까지 41.1km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.8,"219,637"
타운플레이스 스위트 애너하임 메인게이트 니어 엔젤 스타디움 (TownePlace Suites Anaheim Maingate Near Angel Stadium),"애너하임, 로스앤젤레스 (CA) - 도심까지 42.1km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.6,"284,407"
호텔 페르 라 (Hotel Per La),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.8,"398,832"
매그놀리아 트리 호텔 인 애너하임 (MAGNOLIA TREE HOTEL IN ANAHEIM),"애너하임, 로스앤젤레스 (CA) - 도심까지 41.1km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.4,"156,243"
매그놀리아 트리 호텔 인 애너하임 (MAGNOLIA TREE HOTEL IN ANAHEIM),"애너하임, 로스앤젤레스 (CA) - 도심까지 41.1km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.4,"156,243"
매그놀리아 트리 호텔 인 애너하임 (MAGNOLIA TREE HOTEL IN ANAHEIM),"애너하임, 로스앤젤레스 (CA) - 도심까지 41.1km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.4,"156,243"
매그놀리아 트리 호텔 인 애너하임 (MAGNOLIA TREE HOTEL IN ANAHEIM),"애너하임, 로스앤젤레스 (CA) - 도심까지 41.1km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.4,"156,243"
매그놀리아 트리 호텔 인 애너하임 (MAGNOLIA TREE HOTEL IN ANAHEIM),"애너하임, 로스앤젤레스 (CA) - 도심까지 41.1km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.4,"156,243"
매그놀리아 트리 호텔 인 애너하임 (MAGNOLIA TREE HOTEL IN ANAHEIM),"애너하임, 로스앤젤레스 (CA) - 도심까지 41.1km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.4,"156,243"
Lincoln Hotel Monterey Park/Los Angeles,"이스트 로스앤젤레스, 로스앤젤레스 (CA) - 도심까지 11.0km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.0,"189,938"
할리우드 스타즈 인 (Hollywood Stars Inn),"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,7.5,"134,952"
ALO 호텔 (ALO Hotel),"애너하임, 로스앤젤레스 (CA) - 도심까지 43.0km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.7,"281,058"
데이즈 인 앤 스위트 바이 윈덤 애너하임 앳 디즈니랜드 파크 (Days Inn & Suites by Wyndham Anaheim At Disneyland Park),"애너하임, 로스앤젤레스 (CA) - 도심까지 39.1km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,7.8,"251,797"
베스트웨스턴 플러스 사우스 배이 호텔 LAX (Best Western Plus South Bay Hotel LAX),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 17.5km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,7.6,"163,617"
호텔 H우드 니어 더 선셋 스트립 (Hotel Hwood Near the Sunset Strip),"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,7.3,"163,617"
햄튼 인 앤 스위트 로스앤젤레스/글렌데일 CA (Hampton Inn and Suites Los Angeles/Glendale CA),"글렌데일, 로스앤젤레스 (CA) - 도심까지 5.8km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,9.0,"397,971"
Homewood Suites by Hilton Los Angeles International Airport,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 13.2km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.5,"388,860"
Four Seasons Hotel Los Angeles At Beverly Hills,"비벌리 힐스, 로스앤젤레스 (CA) - 도심까지 22m",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,9.3,"1,289,784"
베스트웨스턴 버뱅크 에어포트 인 (Best Western Burbank Airport Inn),"버뱅크, 로스앤젤레스 (CA) - 도심까지 11.2km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.1,"235,613"
르 본 호텔 헐리우드 (Le Bon Hotel Hollywood),"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,6.9,"193,896"
하이랜드 인 니어 패서디나 시빅 센터 (Hyland Inn near Pasadena Civic Center),"파사데나, 로스앤젤레스 (CA) - 도심까지 16.7km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.2,"183,481"
슈퍼 8 바이 윈덤 토런스 Lax 에어포트 에어리아 (Super 8 By Wyndham Torrance Lax Airport Area),"토런스, 로스앤젤레스 (CA) - 도심까지 24.5km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,6.9,"159,138"
더 웨스틴 에너하임 리조트 (The Westin Anaheim Resort),"애너하임, 로스앤젤레스 (CA) - 도심까지 39.9km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,9.1,"460,729"
Hotel H-Wood,"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,6.3,"217,044"
호텔 웨스트 인 할리우드 (Hotel West Inn Hollywood LA),"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,7.0,"217,044"
Hyatt Place El Segundo,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 15.4km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.3,"329,415"
제네바 모텔 (Geneva Motel),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 11.1km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.2,"127,193"
더 비버리 힐튼 호텔 (The Beverly Hilton Hotel),"비벌리 힐스, 로스앤젤레스 (CA) - 도심까지 2.0km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.2,"572,703"
LA modern hostel,"웨스트 할리우드, 로스앤젤레스 (CA) - 도심까지 2.8km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,7.9,"45,292"
Waldorf Astoria Beverly Hills,"비벌리 힐스, 로스앤젤레스 (CA) - 도심까지 2.0km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,9.2,"1,410,678"
카사 델 마르 (Casa Del Mar),"산타 모니카, 로스앤젤레스 (CA) - 도심까지 11.5km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,9.0,"816,823"
Trend Hotel at LAX Airport,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 14.0km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,7.7,"186,393"
홀리데이 인 익스프레스 호텔 앤 스위트 로스앤젤레스 에어포트 호손 (Holiday Inn Express Hotel & Suites Los Angeles Airport Hawthorne),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 14.1km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,7.8,"252,952"
하얏트 플레이스 파사데나 (Hyatt Place Pasadena),"파사데나, 로스앤젤레스 (CA) - 도심까지 13.3km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.6,"576,360"
라스 팔마스 호텔 (Las Palmas Hotel),"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,7.5,"576,360"
콜로니 인 앤 스위트 (COLONY INN & SUITES),"부에나 파크, 로스앤젤레스 (CA) - 도심까지 32.1km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,7.3,"99,999"
베이몬트 바이 윈덤 몬테레이 파크 (Baymont by Wyndham Monterey Park),"이스트 로스앤젤레스, 로스앤젤레스 (CA) - 도심까지 11.4km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,7.9,"191,222"
더 런던 웨스트 할리우드 앳 비벌리 힐스 (The London West Hollywood at Beverly Hills),"웨스트 할리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.9,"627,567"
"The Wayfarer Downtown LA, Tapestry Collection by Hilton","로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,7.8,"248,177"
Embassy Suites by Hilton Arcadia Pasadena Area,"파사데나, 로스앤젤레스 (CA) - 도심까지 22.3km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.3,"339,308"
모텔 6 할리우드 (Motel 6 Hollywood),"헐리우드, 로스앤젤레스 (CA) - 지도에서 위치 보기",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,7.1,"191,376"
Homewood Suites by Hilton Anaheim Resort - Convention Center,"애너하임, 로스앤젤레스 (CA) - 도심까지 40.7km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.8,"284,498"
엠버시 스위트 바이 힐튼 애너하임 오렌지 (Embassy Suites by Hilton Anaheim Orange),"애너하임, 로스앤젤레스 (CA) - 도심까지 42.7km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.1,"421,521"
코트야드 로스앤젤레스 LAX/호손 (Courtyard Los Angeles LAX/Hawthorne),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 15.4km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.7,"229,851"
미스터 씨 비벌리 힐스 호텔 (Mr. C Beverly Hills Hotel),"비벌리 힐스, 로스앤젤레스 (CA) - 도심까지 1.6km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.2,"480,375"
홀리데이 로지 (Holiday Lodge),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,7.0,"167,987"
페어몬트 센추리 플라자 (Fairmont Century Plaza),"비벌리 힐스, 로스앤젤레스 (CA) - 도심까지 2.6km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.6,"750,770"
더 웨스틴 파사데나 (The Westin Pasadena),"파사데나, 로스앤젤레스 (CA) - 도심까지 13.6km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.4,"714,964"
호텔 카멜 바이 더 씨 (Hotel Carmel By The Sea),"산타 모니카, 로스앤젤레스 (CA) - 도심까지 11.5km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.0,"374,792"
쇼어 호텔 (Shore Hotel),"산타 모니카, 로스앤젤레스 (CA) - 도심까지 11.5km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.7,"525,450"
페어필드 인 바이 메리어트 애너하임 리조트 (Fairfield Inn by Marriott Anaheim Resort),"애너하임, 로스앤젤레스 (CA) - 도심까지 39.7km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.3,"435,062"
Hometel suites Hotel,"코리아타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,7.7,"225,036"
가든 인 산 가브리엘 (Garden Inn San Gabriel),"이스트 로스앤젤레스, 로스앤젤레스 (CA) - 도심까지 16.2km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,7.4,"129,565"
스테이플스 센터 인 (Metropolitan Inn & Suites),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,7.1,"129,565"
"La Casa Motel, Burbank Airport","버뱅크, 로스앤젤레스 (CA) - 도심까지 11.5km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,7.7,"129,273"
Glendale Hotel,"글렌데일, 로스앤젤레스 (CA) - 도심까지 7.2km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.4,"233,554"
The Live Hotel,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,7.9,"256,674"
애너하임 포르토피노 인 앤 스위트 (Anaheim Portofino Inn & Suites),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.3km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,7.8,"240,991"
식스티 비벌리 힐스 호텔 (Sixty Beverly Hills Hotel),"비벌리 힐스, 로스앤젤레스 (CA) - 도심까지 0.6km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.0,"435,254"
LYFE INN & SUITES by AGA - LAX Airport,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 12.9km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.0,"180,117"
Best Western Plus Carriage Inn,"카노가 공원, 로스앤젤레스 (CA) - 도심까지 11.4km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.1,"217,082"
시르타즈 호텔 (Sirtaj Hotel),"비벌리 힐스, 로스앤젤레스 (CA) - 도심까지 0.8km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.6,"291,055"
더 메이본 비벌리 힐스 (The Maybourne Beverly Hills),"비벌리 힐스, 로스앤젤레스 (CA) - 도심까지 0.8km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,9.3,"1,156,584"
Luskin Hotel,"웨스트우드, 로스앤젤레스 (CA) - 도심까지 5.2km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,9.4,"1,156,584"
LEXEN HOTEL - NORTH HOLLYWOOD NEAR UNIVERSAL STUDIOS,"버뱅크, 로스앤젤레스 (CA) - 도심까지 6.7km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.7,"274,390"
아메리카스 베스트 밸류 인 앤 스위트 애너하임 컨벤션 센터 (Americas Best Value Inn & Suites Anaheim Convention Center),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.5km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,7.9,"281,058"
센추리 파크 호텔 LA - 성인 전용 (Century Park Hotel LA - Adults Only),"비벌리 힐스, 로스앤젤레스 (CA) - 도심까지 3.1km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,7.9,"252,294"
르 메르디앙 델피나 산타 모니카 (Le Méridien Delfina Santa Monica),"산타 모니카, 로스앤젤레스 (CA) - 도심까지 10.9km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,7.8,"375,257"
트래블로지 바이 윈덤 파사데나 센트럴 (Travelodge by Wyndham Pasadena Central),"파사데나, 로스앤젤레스 (CA) - 도심까지 16.2km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,7.2,"178,948"
"Downtown Los Angeles Proper Hotel, a Member of Design Hotels","로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.9,"371,356"
더 갈랜드 (The Garland),"유니버셜 시티, 로스앤젤레스 (CA) - 도심까지 4.2km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,9.0,"717,659"
더블트리 바이 힐튼 토랜스 사우스 베이 호텔 (Doubletree by Hilton Torrance South Bay Hotel),"토런스, 로스앤젤레스 (CA) - 도심까지 23.8km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.4,"274,900"
바가본드 인 산 페드로 (Vagabond Inn San Pedro),"팔로스 버디스, 로스앤젤레스 (CA) - 도심까지 32.7km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,6.8,"152,777"
MyStayLA,"코리아타운, 로스앤젤레스 (CA) - 도심까지 1.8km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.3,"152,777"
페어필드 인 앤 스위트 애너하임 노스/부에나 파크 (Fairfield Inn & Suites Anaheim North/Buena Park),"부에나 파크, 로스앤젤레스 (CA) - 도심까지 30.6km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.2,"216,889"
베스트웨스턴 로열 팰리스 인 앤 스위트 (Best Western Royal Palace Inn and Suites),"웨스트우드, 로스앤젤레스 (CA) - 도심까지 5.5km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,7.9,"281,212"
델타 호텔 바이 메리어트 애너하임 가든 그로브 (Delta Hotels by Marriott Anaheim Garden Grove),"애너하임, 로스앤젤레스 (CA) - 도심까지 41.5km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.9,"216,889"
트래블로지 바이 윈덤 실마 (Travelodge by Wyndham Sylmar CA),"산타 클라리타, 로스앤젤레스 (CA) - 도심까지 25.5km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,7.7,"147,266"
햄튼 인 앤 스위트 부에나 파크 (Hampton Inn and Suites Buena Park),"부에나 파크, 로스앤젤레스 (CA) - 도심까지 28.8km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,9.0,"240,366"
AC Hotel by Marriott Los Angeles South Bay,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 15.3km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.8,"299,025"
레돈도 피어 인 (Redondo Pier Inn),"비치 시티스, 로스앤젤레스 (CA) - 도심까지 24.4km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,7.6,"168,244"
리비에라 모텔 (Riviera Motel),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.5km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,7.0,"157,483"
애너하임 카멜롯 인 앤 스위트 (ANAHEIM CAMELOT INN AND SUITES),"애너하임, 로스앤젤레스 (CA) - 도심까지 39.8km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.5,"424,929"
Found Santa Monica powered by Sonder,"산타 모니카, 로스앤젤레스 (CA) - 도심까지 7.7km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.4,"424,929"
홈우드 스위트 바이 힐튼 로스앤젤레스 레돈도 비치 (Homewood Suites by Hilton Los Angeles Redondo Beach),"비치 시티스, 로스앤젤레스 (CA) - 도심까지 18.4km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,7.5,"220,475"
Embassy Suites by Hilton Anaheim South,"애너하임, 로스앤젤레스 (CA) - 도심까지 41.2km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.2,"252,683"
더블트리 바이 힐튼 로스앤젤레스 로즈미드 (Doubletree By Hilton Los Angeles Rosemead),"이스트 로스앤젤레스, 로스앤젤레스 (CA) - 도심까지 14.5km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,8.0,"183,367"
메트로 플라자 호텔 (Metro Plaza Hotel),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심까지 0.9km",7,2023년 9월 29일,금요일,2023년 9월 30일,토요일,7.2,"190,113"
