index,departure_date,departure_day,departure_time,class,arrival_date,arrival_day,arrival_time,flight_time,flight_type,price,airlines,port_d,port_a
21363,09-21,목,오후 1:27,퍼스트,09-23,토,오후 6:00,36:33,2,"13,905,003","아메리칸항공, 일본항공",BUR,GMP
21364,09-21,목,오후 7:50,퍼스트,09-23,토,오전 11:45,23:55,2,"14,197,604","유나이티드항공, 전일본공수, 대한항공",LAX,GMP
21365,09-21,목,오후 9:45,퍼스트,09-23,토,오전 11:45,22:55,2,"14,197,604","델타항공, 전일본공수, 대한항공",LAX,GMP
21366,09-21,목,오후 10:35,퍼스트,09-23,토,오전 11:45,21:10,2,"14,197,604","유나이티드항공, 전일본공수, 대한항공",LAX,GMP
21367,09-21,목,오후 10:35,퍼스트,09-23,토,오후 2:45,24:10,2,"14,197,604","유나이티드항공, 전일본공수, 대한항공",LAX,GMP
21368,09-21,목,오후 4:10,퍼스트,09-23,토,오전 11:05,26:55,2,"14,201,570","유나이티드항공, 전일본공수",LAX,GMP
21369,09-21,목,오후 6:45,퍼스트,09-23,토,오전 11:05,24:20,2,"14,201,570","유나이티드항공, 전일본공수",LAX,GMP
21370,09-21,목,오후 6:45,퍼스트,09-23,토,오전 11:20,24:35,2,"14,201,570","유나이티드항공, 전일본공수, 아시아나",LAX,GMP
21371,09-21,목,오후 6:45,퍼스트,09-23,토,오후 2:25,27:40,2,"14,201,570","유나이티드항공, 전일본공수",LAX,GMP
21372,09-21,목,오후 7:50,퍼스트,09-23,토,오전 11:05,23:15,2,"14,201,570","유나이티드항공, 전일본공수",LAX,GMP
21373,09-21,목,오후 7:50,퍼스트,09-23,토,오전 11:20,23:30,2,"14,201,570","유나이티드항공, 전일본공수, 아시아나",LAX,GMP
21374,09-21,목,오후 7:50,퍼스트,09-23,토,오후 2:25,26:35,2,"14,201,570","유나이티드항공, 전일본공수",LAX,GMP
21375,09-21,목,오후 9:45,퍼스트,09-23,토,오전 11:05,21:20,2,"14,201,570","델타항공, 전일본공수",LAX,GMP
21376,09-21,목,오후 9:45,퍼스트,09-23,토,오후 2:25,24:40,2,"14,201,570","델타항공, 전일본공수",LAX,GMP
21377,09-21,목,오후 10:35,퍼스트,09-23,토,오전 11:05,20:30,2,"14,201,570","유나이티드항공, 전일본공수",LAX,GMP
21378,09-21,목,오후 10:35,퍼스트,09-23,토,오전 11:20,20:45,2,"14,201,570","유나이티드항공, 전일본공수, 아시아나",LAX,GMP
21379,09-21,목,오후 10:35,퍼스트,09-23,토,오후 2:25,23:50,2,"14,201,570","유나이티드항공, 전일본공수",LAX,GMP
21380,09-21,목,오후 10:35,퍼스트,09-23,토,오후 2:25,23:50,2,"14,201,570","유나이티드항공, 전일본공수, 아시아나",LAX,GMP
21381,09-21,목,오후 7:50,퍼스트,09-23,토,오전 10:45,22:55,2,"14,224,088","유나이티드항공, 전일본공수, 일본항공",LAX,GMP
21382,09-21,목,오후 10:35,퍼스트,09-23,토,오전 10:45,20:10,2,"14,224,088","유나이티드항공, 전일본공수, 일본항공",LAX,GMP
21383,09-21,목,오후 7:50,퍼스트,09-23,토,오전 11:05,23:15,2,"14,270,659","알래스카항공, 전일본공수운항사: Skywest Airlines as Alaska SkyWest",LAX,GMP
21384,09-21,목,오후 7:50,퍼스트,09-23,토,오전 11:20,23:30,2,"14,270,659","알래스카항공, 전일본공수, 아시아나운항사: Skywest Airlines as Alaska SkyWest",LAX,GMP
21385,09-21,목,오후 7:50,퍼스트,09-23,토,오후 2:25,26:35,2,"14,270,659","알래스카항공, 전일본공수운항사: Skywest Airlines as Alaska SkyWest",LAX,GMP
21386,09-21,목,오전 7:00,퍼스트,09-23,토,오전 11:45,36:45,2,"14,317,460","유나이티드항공, 전일본공수, 대한항공운항사: Skywest DBA United Express",BUR,GMP
21387,09-21,목,오전 7:00,퍼스트,09-23,토,오전 11:05,36:05,2,"14,321,425","유나이티드항공, 전일본공수운항사: Skywest DBA United Express",BUR,GMP
21388,09-21,목,오전 7:00,퍼스트,09-23,토,오전 11:20,36:20,2,"14,321,425","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express",BUR,GMP
21389,09-21,목,오전 7:00,퍼스트,09-23,토,오후 2:25,39:25,2,"14,321,425","유나이티드항공, 전일본공수운항사: Skywest DBA United Express",BUR,GMP
21390,09-21,목,오후 2:09,퍼스트,09-23,토,오전 11:45,29:36,2,"14,343,456","유나이티드항공, 전일본공수, 대한항공운항사: Skywest DBA United Express",BUR,GMP
21391,09-21,목,오후 2:09,퍼스트,09-23,토,오후 2:45,32:36,2,"14,343,456","유나이티드항공, 전일본공수, 대한항공운항사: Skywest DBA United Express",BUR,GMP
21392,09-21,목,오전 7:00,퍼스트,09-23,토,오전 10:45,35:45,2,"14,343,943","유나이티드항공, 전일본공수, 일본항공운항사: Skywest DBA United Express",BUR,GMP
21393,09-21,목,오후 2:09,퍼스트,09-23,토,오전 11:05,28:56,2,"14,347,423","유나이티드항공, 전일본공수운항사: Skywest DBA United Express",BUR,GMP
21394,09-21,목,오후 2:09,퍼스트,09-23,토,오전 11:20,29:11,2,"14,347,423","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express",BUR,GMP
21395,09-21,목,오후 2:09,퍼스트,09-23,토,오후 2:25,32:16,2,"14,347,423","유나이티드항공, 전일본공수운항사: Skywest DBA United Express",BUR,GMP
21396,09-21,목,오후 2:09,퍼스트,09-23,토,오후 2:25,32:16,2,"14,347,423","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express",BUR,GMP
21397,09-21,목,오후 2:09,퍼스트,09-23,토,오후 1:15,31:06,3,"14,351,517","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express, 스타플라이어",BUR,GMP
21398,09-21,목,오후 7:07,퍼스트,09-23,토,오후 1:15,26:08,3,"14,369,429","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express, 스타플라이어",BUR,GMP
21399,09-21,목,오후 2:09,퍼스트,09-23,토,오전 10:45,28:36,2,"14,369,941","유나이티드항공, 전일본공수, 일본항공운항사: Skywest DBA United Express",BUR,GMP
21400,09-21,목,오후 2:09,퍼스트,09-23,토,오후 6:00,35:51,2,"14,369,941","유나이티드항공, 전일본공수, 일본항공운항사: Skywest DBA United Express",BUR,GMP
21401,09-21,목,오후 7:07,퍼스트,09-23,토,오후 1:15,26:08,3,"14,402,566","유나이티드항공, 전일본공수, 일본항공, 아시아나운항사: Skywest DBA United Express",BUR,GMP
21402,09-21,목,오전 10:39,퍼스트,09-23,토,오전 11:45,33:06,2,"14,438,530","유나이티드항공, 전일본공수, 대한항공운항사: Skywest DBA United Express",BUR,GMP
21403,09-21,목,오전 10:39,퍼스트,09-23,토,오전 11:05,32:26,2,"14,442,496","유나이티드항공, 전일본공수운항사: Skywest DBA United Express",BUR,GMP
21404,09-21,목,오전 10:39,퍼스트,09-23,토,오전 11:20,32:41,2,"14,442,496","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express",BUR,GMP
21405,09-21,목,오전 10:39,퍼스트,09-23,토,오후 2:25,35:46,2,"14,442,496","유나이티드항공, 전일본공수운항사: Skywest DBA United Express",BUR,GMP
21406,09-21,목,오전 10:39,퍼스트,09-23,토,오후 2:25,35:46,2,"14,442,496","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express",BUR,GMP
21407,09-21,목,오후 7:07,퍼스트,09-23,토,오전 11:45,24:38,2,"14,468,839","유나이티드항공, 전일본공수, 대한항공운항사: Skywest DBA United Express",BUR,GMP
21408,09-21,목,오후 7:07,퍼스트,09-23,토,오후 2:45,27:38,2,"14,468,839","유나이티드항공, 전일본공수, 대한항공운항사: Skywest DBA United Express",BUR,GMP
21409,09-21,목,오후 7:07,퍼스트,09-23,토,오후 10:05,34:58,2,"14,468,839","유나이티드항공, 전일본공수, 대한항공운항사: Skywest DBA United Express",BUR,GMP
21410,09-21,목,오후 7:07,퍼스트,09-23,토,오전 11:05,23:58,2,"14,472,806","유나이티드항공, 전일본공수운항사: Skywest DBA United Express",BUR,GMP
21411,09-21,목,오후 7:07,퍼스트,09-23,토,오전 11:20,24:13,2,"14,472,806","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express",BUR,GMP
21412,09-21,목,오후 7:07,퍼스트,09-23,토,오후 2:25,27:18,2,"14,472,806","유나이티드항공, 전일본공수운항사: Skywest DBA United Express",BUR,GMP
21413,09-21,목,오후 7:07,퍼스트,09-23,토,오후 2:25,27:18,2,"14,472,806","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express",BUR,GMP
21414,09-21,목,오후 7:07,퍼스트,09-23,토,오후 10:25,35:18,2,"14,472,806","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express",BUR,GMP
21415,09-21,목,오후 7:07,퍼스트,09-23,토,오전 11:45,24:38,2,"14,479,842","유나이티드항공, 전일본공수, 대한항공운항사: Skywest DBA United Express",BUR,ICN
21416,09-21,목,오후 7:07,퍼스트,09-23,토,오전 11:30,24:23,2,"14,483,808","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express",BUR,ICN
21417,09-21,목,오후 7:07,퍼스트,09-23,토,오전 10:45,23:38,2,"14,495,322","유나이티드항공, 전일본공수, 일본항공운항사: Skywest DBA United Express",BUR,GMP
21418,09-21,목,오후 7:07,퍼스트,09-23,토,오후 6:00,30:53,2,"14,495,322","유나이티드항공, 전일본공수, 일본항공운항사: Skywest DBA United Express",BUR,GMP
21419,09-21,목,오후 4:15,퍼스트,09-23,토,오전 11:20,27:05,3,"14,554,687","알래스카항공, 전일본공수, 아시아나",BUR,GMP
21420,09-21,목,오후 12:00,퍼스트,09-23,토,오전 11:20,31:20,3,"14,561,851","알래스카항공, 전일본공수, 아시아나",BUR,GMP
21421,09-21,목,오후 12:00,퍼스트,09-23,토,오전 11:20,31:20,3,"14,572,600","알래스카항공, 전일본공수, 아시아나",BUR,GMP
21422,09-21,목,오후 12:00,퍼스트,09-23,토,오전 11:20,31:20,3,"14,573,366","알래스카항공, 전일본공수, 아시아나",BUR,GMP
21423,09-21,목,오전 10:35,퍼스트,09-23,토,오전 11:20,32:45,3,"14,644,246","알래스카항공, 전일본공수, 아시아나",BUR,GMP
21424,09-21,목,오후 12:00,퍼스트,09-23,토,오전 11:20,31:20,3,"14,644,246","알래스카항공, 전일본공수, 아시아나",BUR,GMP
21425,09-21,목,오전 10:35,퍼스트,09-23,토,오전 11:20,32:45,3,"14,645,013","알래스카항공, 전일본공수, 아시아나",BUR,GMP
21426,09-21,목,오전 10:35,퍼스트,09-23,토,오전 11:20,32:45,3,"14,723,057","알래스카항공, 전일본공수, 아시아나",BUR,GMP
21427,09-21,목,오후 11:30,퍼스트,09-23,토,오전 4:50,13:20,0,"14,964,226",대한항공델타항공,LAX,ICN
21428,09-21,목,오전 1:00,퍼스트,09-22,금,오전 6:25,13:25,0,"14,965,378",대한항공,LAX,ICN
21429,09-21,목,오전 7:00,퍼스트,09-22,금,오후 5:20,18:20,2,"14,971,135","알래스카항공, 대한항공운항사: Skywest Airlines as Alaska SkyWest",LAX,ICN
21430,09-21,목,오후 7:15,퍼스트,09-23,토,오후 5:20,30:05,2,"14,977,149","알래스카항공, 대한항공델타항공운항사: Skywest Airlines as Alaska SkyWest, Skywest Airlines as Alaska SkyWest",BUR,ICN
21431,09-21,목,오후 9:45,퍼스트,09-23,토,오후 5:20,27:35,1,"14,983,289","델타항공, 대한항공",LAX,ICN
21432,09-21,목,오후 5:04,퍼스트,09-23,토,오후 5:20,32:16,2,"14,989,430","델타항공, 대한항공운항사: Skywest DBA Delta Connection",BUR,ICN
21434,09-21,목,오후 4:39,퍼스트,09-23,토,오후 5:20,32:41,2,"15,161,524","아메리칸항공, 대한항공운항사: Envoy Air as American Eagle",BUR,ICN
21435,09-21,목,오전 12:30,퍼스트,09-22,금,오후 12:35,20:05,1,"15,439,271",캐세이패시픽항공,LAX,ICN
21436,09-21,목,오전 12:30,퍼스트,09-22,금,오후 2:10,21:40,1,"15,439,271",캐세이패시픽항공,LAX,ICN
21437,09-21,목,오전 12:30,퍼스트,09-22,금,오후 7:15,26:45,1,"15,439,271",캐세이패시픽항공,LAX,ICN
21438,09-21,목,오전 12:30,퍼스트,09-22,금,오후 9:15,28:45,1,"15,439,271",캐세이패시픽항공,LAX,ICN
21439,09-21,목,오후 11:30,퍼스트,09-23,토,오후 2:10,22:40,1,"15,439,271",캐세이패시픽항공,LAX,ICN
21440,09-21,목,오후 11:30,퍼스트,09-23,토,오후 7:15,27:45,1,"15,439,271",캐세이패시픽항공,LAX,ICN
21441,09-21,목,오후 11:30,퍼스트,09-23,토,오후 9:15,29:45,1,"15,439,271",캐세이패시픽항공,LAX,ICN
21442,09-21,목,오후 8:30,퍼스트,09-23,토,오후 5:20,28:50,2,"15,701,293","알래스카항공, 대한항공델타항공",BUR,ICN
21445,09-21,목,오전 7:00,퍼스트,09-22,금,오후 10:00,23:50,2,"17,400,093","유나이티드항공, 전일본공수, 일본항공운항사: Skywest DBA United Express",BUR,GMP
21446,09-21,목,오후 2:09,퍼스트,09-23,토,오후 6:35,36:26,2,"17,423,122","유나이티드항공, 전일본공수운항사: Skywest DBA United Express",BUR,GMP
21447,09-21,목,오후 7:07,퍼스트,09-23,토,오후 1:40,26:33,3,"17,437,196","유나이티드항공, 전일본공수, 대한항공일본항공운항사: Skywest DBA United Express",BUR,GMP
21448,09-21,목,오후 7:07,퍼스트,09-23,토,오후 1:40,26:33,3,"17,440,267","유나이티드항공, 전일본공수, 대한항공운항사: Skywest DBA United Express",BUR,GMP
21450,09-21,목,오후 7:07,퍼스트,09-23,토,오후 1:40,26:33,3,"17,441,163","유나이티드항공, 전일본공수, 일본항공, 대한항공운항사: Skywest DBA United Express",BUR,GMP
21451,09-21,목,오후 7:07,퍼스트,09-23,토,오후 1:40,26:33,3,"17,441,163","유나이티드항공, 전일본공수, 대한항공운항사: Skywest DBA United Express, 스타플라이어",BUR,GMP
21452,09-21,목,오후 7:07,퍼스트,09-23,토,오후 1:40,26:33,3,"17,441,163","유나이티드항공, 전일본공수, 대한항공일본항공운항사: Skywest DBA United Express, ANA Wings",BUR,GMP
21453,09-21,목,오전 10:39,퍼스트,09-23,토,오후 6:35,39:56,2,"17,518,196","유나이티드항공, 전일본공수운항사: Skywest DBA United Express",BUR,GMP
21454,09-21,목,오후 10:35,퍼스트,09-23,토,오후 6:35,28:56,2,"17,539,549","유나이티드항공, 전일본공수",LAX,GMP
21455,09-21,목,오후 7:07,퍼스트,09-23,토,오후 6:35,31:28,2,"17,548,505","유나이티드항공, 전일본공수운항사: Skywest DBA United Express",BUR,GMP
21456,09-21,목,오후 7:07,퍼스트,09-23,토,오후 10:00,34:53,2,"17,571,023","유나이티드항공, 전일본공수, 일본항공운항사: Skywest DBA United Express",BUR,GMP
21457,09-21,목,오후 4:15,퍼스트,09-23,토,오후 6:35,34:20,3,"17,630,386","알래스카항공, 전일본공수",BUR,GMP
21458,09-21,목,오후 7:07,퍼스트,09-23,토,오후 10:00,34:53,2,"17,631,014","유나이티드항공, 전일본공수, 일본항공운항사: Skywest DBA United Express",BUR,GMP
21459,09-21,목,오후 1:50,퍼스트,09-23,토,오전 11:20,29:30,3,"18,885,488","알래스카항공, 전일본공수, 아시아나운항사: Skywest Airlines as Alaska SkyWest",BUR,GMP
21460,09-21,목,오후 2:05,퍼스트,09-23,토,오전 4:00,21:55,1,"20,367,683","일본항공, 아시아나아메리칸항공, 전일본공수",LAX,ICN
21461,09-21,목,오전 8:51,퍼스트,09-22,금,오후 10:25,21:34,2,"20,373,440","아메리칸항공, 일본항공, 아시아나전일본공수운항사: Skywest Airlines as American Eagle",LAX,GMP
21462,09-21,목,오전 7:00,퍼스트,09-23,토,오전 11:05,36:05,2,"21,505,718","유나이티드항공, 일본항공, 전일본공수아메리칸항공운항사: Skywest DBA United Express",BUR,GMP
21463,09-21,목,오전 7:00,퍼스트,09-22,금,오후 10:05,23:05,2,"21,516,721","유나이티드항공, 일본항공, 아시아나아메리칸항공, 전일본공수운항사: Skywest DBA United Express",BUR,ICN
21464,09-21,목,오전 7:00,퍼스트,09-22,금,오후 10:25,23:25,2,"22,055,862","유나이티드항공, 일본항공, 아시아나아메리칸항공, 전일본공수운항사: Skywest DBA United Express",BUR,GMP
21465,09-21,목,오전 7:00,퍼스트,09-23,토,오전 4:00,29:25,2,"22,055,990","유나이티드항공, 일본항공, 아시아나아메리칸항공, 전일본공수운항사: Skywest DBA United Express",BUR,ICN
21466,09-21,목,오후 7:07,퍼스트,09-23,토,오후 10:25,35:18,2,"23,555,574","유나이티드항공, 일본항공, 아시아나아메리칸항공, 전일본공수운항사: Skywest DBA United Express",BUR,GMP
21467,09-21,목,오전 12:30,퍼스트,09-22,금,오후 5:25,24:55,1,"26,559,000","캐세이패시픽항공, 아시아나",LAX,ICN
21468,09-21,목,오후 11:30,퍼스트,09-23,토,오후 5:25,25:55,1,"26,559,000","캐세이패시픽항공, 아시아나",LAX,ICN
21469,09-21,목,오전 12:30,퍼스트,09-23,토,오전 7:10,38:40,2,"28,099,024","캐세이패시픽항공, 말레이항공",LAX,ICN
21470,09-21,목,오전 12:30,퍼스트,09-22,금,오후 5:00,24:30,1,"30,676,265","캐세이패시픽항공, 대한항공",LAX,ICN
21471,09-21,목,오후 11:30,퍼스트,09-23,토,오후 5:00,25:30,1,"30,676,265","캐세이패시픽항공, 대한항공",LAX,ICN
21472,09-22,금,오전 12:50,이코노미,09-24,일,오후 12:10,43:20,2,"643,531","STARLUX, 필리핀 에어아시아",LAX,ICN
21473,09-22,금,오전 12:50,이코노미,09-24,일,오전 4:20,35:30,2,"650,618","STARLUX, 제주항공",LAX,ICN
21474,09-22,금,오전 12:50,이코노미,09-23,토,오후 7:55,27:05,2,"720,065","STARLUX, 필리핀 에어아시아",LAX,ICN
21475,09-22,금,오전 12:50,이코노미,09-24,일,오전 7:10,38:20,2,"677,550","STARLUX, 세부퍼시픽",LAX,ICN
21476,09-22,금,오전 12:50,이코노미,09-24,일,오전 6:30,37:40,2,"691,726","STARLUX, 진에어",LAX,ICN
21477,09-22,금,오전 12:50,이코노미,09-23,토,오후 7:15,26:25,2,"749,837","STARLUX, 티웨이항공",LAX,ICN
21478,09-22,금,오후 7:44,이코노미,09-24,일,오후 7:00,31:16,2,"813,615","스피릿항공, 하와이안항공",LAX,ICN
21479,09-22,금,오후 4:20,이코노미,09-24,일,오후 12:45,28:25,1,"849,784",중화항공,LAX,GMP
21480,09-22,금,오후 4:20,이코노미,09-24,일,오전 11:10,26:50,1,"866,416",중화항공,LAX,ICN
21481,09-22,금,오후 12:50,이코노미,09-24,일,오전 5:50,25:50,1,"931,666",필리핀항공,LAX,ICN
21482,09-22,금,오후 12:50,이코노미,09-24,일,오후 7:35,38:45,1,"931,666",필리핀항공,LAX,ICN
21483,09-22,금,오후 11:40,이코노미,09-24,일,오후 7:35,27:55,1,"931,666",필리핀항공,LAX,ICN
21484,09-22,금,오후 11:40,이코노미,09-25,월,오전 5:50,38:10,1,"931,666",필리핀항공,LAX,ICN
21485,09-22,금,오전 12:05,이코노미,09-23,토,오전 11:10,19:05,1,"948,299",중화항공,LAX,ICN
21486,09-22,금,오전 12:05,이코노미,09-23,토,오후 7:45,27:40,1,"948,299",중화항공,LAX,ICN
21487,09-22,금,오후 7:15,이코노미,09-24,일,오후 7:00,31:45,2,"959,046","알래스카항공, 하와이안항공운항사: Skywest Airlines as Alaska SkyWest",BUR,ICN
21488,09-22,금,오전 12:15,이코노미,09-23,토,오전 11:00,18:45,1,"979,004",에바항공아시아나,LAX,ICN
21489,09-22,금,오전 12:15,이코노미,09-23,토,오후 12:50,20:35,1,"979,004",에바항공,LAX,GMP
21490,09-22,금,오전 12:15,이코노미,09-23,토,오후 6:45,26:30,1,"979,004",에바항공,LAX,ICN
